1748564235.698008,2.2172,1.9846,2.1772,1.868,1.7904,1.9274,2.1662,1.904,2.0007,2.5156,2.4251,2.4944,2.3174,2.3421,2.4627
1748564235.812049,2.2167,1.987,2.1715,1.8669,1.7912,1.922,2.1541,1.8957,1.9942,2.4455,2.3555,2.4157,2.3644,2.1909,1.1379
1748564235.9261818,2.218,1.9907,2.1533,1.8798,1.792,1.8951,2.1823,1.919,1.9958,2.0316,1.7761,0.8972,1.937,1.7409,0.9485
1748564236.040429,2.2086,1.987,2.1294,1.8452,1.7853,1.8516,2.1436,1.908,1.9733,1.9996,1.9099,1.2569,1.951,1.7385,0.902
1748564236.154151,2.2177,1.9875,2.1307,1.8489,1.8078,1.876,2.1592,1.9185,1.9856,1.962,1.7407,0.9165,1.9566,1.7369,0.8967
1748564236.267961,2.2102,1.9843,2.1167,1.8368,1.792,1.8513,2.1495,1.9102,1.9727,1.9384,1.6998,0.9125,1.9464,1.7039,0.9026
1748564236.383786,2.2086,1.9816,2.1127,1.8454,1.7783,1.8433,2.1404,1.9002,1.9601,1.955,1.7869,0.9171,1.9333,1.6928,0.9039
1748564236.496193,2.2089,1.9811,2.1533,1.8395,1.775,1.8965,2.1409,1.8959,1.9832,2.0302,1.8003,0.8907,2.2771,2.189,2.3327
1748564236.609998,2.2046,1.9792,2.1535,1.8317,1.7812,1.9072,2.1353,1.8967,1.9864,2.0316,1.8051,0.9147,2.2255,2.1234,2.2937
1748564236.7244108,2.2091,1.9894,2.1635,1.8247,1.7834,1.9075,2.1439,1.9069,1.9975,2.0461,1.8873,1.1116,2.2156,1.8175,1.5494
1748564236.838037,2.2148,1.9924,2.1181,1.8427,1.8027,1.8605,2.1382,1.883,1.9491,1.9298,1.6735,0.8816,1.93,1.68,0.8945
1748564236.952408,2.2048,1.9891,2.1071,1.8366,1.7904,1.8422,2.1315,1.876,1.9419,1.8997,1.6383,0.8846,1.904,1.6469,0.8924
1748564237.066022,2.2118,1.995,2.1269,1.8347,1.7866,1.8562,2.135,1.8884,1.9569,2.524,2.4528,2.4866,1.9378,1.7004,0.8913
1748564237.18095,2.2094,1.9881,2.1269,1.8323,1.785,1.8586,2.1425,1.8957,1.9706,2.5548,2.4821,2.5113,1.9475,1.7149,0.8916
1748564237.2946339,2.2212,1.9977,2.1385,1.8642,1.7914,1.868,2.1611,1.901,1.9784,2.5516,2.4831,2.5186,1.962,1.7291,0.8948
1748564237.4095511,2.2199,1.9886,2.1374,1.861,1.7917,1.933,2.1557,1.9037,2.0082,2.5409,2.4624,2.5256,2.0609,2.1662,2.3292
1748564237.522942,2.2295,1.9956,2.1962,1.8707,1.7949,1.9462,2.1938,1.9306,2.0375,2.4882,2.3931,2.4649,2.3168,2.3367,2.4743
1748564237.63643,2.2191,1.9848,2.1624,1.8683,1.789,1.9072,2.1793,1.922,2.0157,2.0506,1.8135,0.8894,2.4039,2.4007,2.5014
1748564237.7505422,2.2167,1.977,2.1651,1.8532,1.782,1.9147,2.2169,1.9633,2.0587,2.0622,1.8435,0.9652,2.4345,2.4743,2.5524
1748564237.864786,2.3598,2.0977,2.298,2.0619,1.9628,2.0622,2.409,2.1876,2.2357,2.1941,1.9588,0.8851,2.4541,2.5148,2.5844
1748564237.9785979,2.3048,2.0673,2.2027,1.9988,1.9013,1.9867,2.3711,2.1565,2.1868,2.0533,1.8543,0.9163,2.0004,1.8443,1.2829
1748564238.0934222,2.3131,2.0407,2.2304,1.991,1.8841,1.991,2.3386,2.0936,2.1664,2.1457,1.8863,0.8932,2.3835,2.4383,2.5194
1748564238.20645,2.2723,2.0198,2.1833,1.9381,1.8427,1.9496,2.2674,2.001,2.1028,2.6717,2.6,2.7211,2.5632,2.5865,2.6988
1748564238.320281,2.2889,2.0141,2.2091,1.9467,1.861,1.9738,2.2806,2.0069,2.0947,2.1385,1.8707,0.9133,2.5892,2.6462,2.7077
1748564238.434531,2.2766,2.0173,2.1898,1.9448,1.865,1.9714,2.2586,1.9816,2.0622,2.117,1.8419,0.8889,2.4923,2.5433,2.6064
1748564238.5488472,2.2634,2.0085,2.1742,1.9171,1.8433,1.9451,2.2446,1.9749,2.0531,2.0885,1.8065,0.8894,2.5538,2.618,2.6607
1748564238.662318,2.2567,2.0047,2.1782,1.9209,1.8366,1.9432,2.2406,1.9835,2.0617,2.0676,1.8231,0.8873,2.4364,2.4901,2.56
1748564238.7765,2.2494,1.9958,2.1785,1.9077,1.8304,1.9475,2.2513,1.991,2.0622,2.1011,1.8438,0.8907,2.4082,2.4563,2.539
1748564238.892802,2.2373,1.9899,2.1683,1.9045,1.8167,1.9308,2.2441,1.9856,2.0587,2.0622,1.8245,0.8848,2.3265,2.3859,2.4665
1748564239.005014,2.2317,1.9873,2.1653,1.897,1.8078,1.9212,2.2244,1.9698,2.0429,2.0622,1.8242,0.9012,2.3507,2.406,2.4888
1748564239.119502,2.2255,1.9821,2.1557,1.8876,1.8008,1.9139,2.2048,1.9486,2.0241,2.0603,1.8285,0.9861,2.3179,2.3781,2.4603
1748564239.2324522,2.2285,1.9813,2.1605,1.8844,1.7928,1.9112,2.211,1.9537,2.0321,2.0622,1.8169,0.9015,2.3432,2.413,2.4955
